id,profile_title,user_id,grinder,grinderBrand,grinderModel,grind,grindScale,roastLevel,beanAge,dose,volumeTarget,actualVolume,timeTarget,actualTime,humidity,waterTempC,tampPressureKg
1c0c4641-746b-450c-ba1f-25fbf470e703,Londinium R24,b42a2fdf-4eef-4b5b-94a0-4c92da8dc796,Kafatek_MC6,Kafatek,MC6,15,,UNKNOWN,,19.8,,25.4,,31.139,,,
12a376e9-1875-4ee4-ad9b-671b07e5883a,Bambino,160ec6bc-53c4-4bf9-acbf-351f355f03ef,Baratza_Forté AP,Baratza,Forté AP,3,,UNKNOWN,,18,,35.4,,36.155,,,
2046fccc-70c7-4525-bbcb-6a760deddcc2,Damian's LRv2,6611579b-f7d6-469d-baea-a004767ca68e,DF64v2_SSP MP,DF64v2,SSP MP,6.5,,Medium,,20,,49,,55.257,,,
7b5891df-c38a-410c-92fe-5bfc3b0d4490,Blooming Espresso,f1922618-0ea6-43a2-b00a-237f520740cc,,,,0,,,,17,,40.1,,50.49,,,
25f0920b-0d71-4ca0-a8ab-cbe46b101847,Klassischer italienischer Espresso,8b7bdfd7-46d7-4b8b-a0f0-61d7e2adcb16,,,,0,,,,18,,47.4,,29.249,,,
75741ee2-9ddb-4bc3-9b96-e80aa31fb90d,Classic Italian espresso,c02954bf-5dcc-49b0-b5ed-3e9be120ecf0,Niche_Zero,Niche,Zero,16.5,,Medium,,18,,46.1,,30.37,,,
f37984ce-a05c-40df-939e-d5e31d7f1112,Classic Italian espresso,97496b36-9065-4c26-80b7-88ab7e65f35f,Sculptor_078S,Sculptor,078S,17,,Medium,,18,,44.8,,24.823,,,
ae5730f7-ada5-4d83-b914-e77f9bf23508,Extractamundo Tres!,3a10deeb-1b97-4dd8-b045-58cfbc8bee92,01_HU,1,HU,0.7,,Light,,19.6,,49.3,,24.389,,,
9def1b69-d89e-4588-bec6-edda4b337cf0,Kyle/Extractamundo Dos!,b1c2703d-c324-4982-ad90-5925ec160d5a,Zerno_Z1 - CV3,Zerno,Z1 - CV3,175,,Light medium,,18,,52.7,,30.014,,,
2e96c360-4ad8-4f5a-a99d-e6afcb270302,Damian's LRv2 36g,7f191e37-f222-4c89-98ee-bb64a8a9a596,DF64,DF64,,14,,medium,,18,,34.8,,28.797,,,
263dddb0-5ccf-4262-beaf-c3f879b5dfdb,TurboTurbo M,43c3f16b-e16f-4e14-950f-db5defd85ab3,,,,0.1,,,,18,,35,,11.076,,,
bbe6b32b-8cb3-4f7e-a7e2-8e0054ff6025,A-Flow / default-light,f2eeee1f-1635-4fb9-b2ca-fc35d711c587,DF64,DF64,,15,,Light,,18,,45.8,,22.094,,,
78ab790f-9e91-4004-80b9-c5ff70917c25,Visualizer/Baseline ULC,ff433b90-ac1e-418f-97da-75ad861724eb,1,1,,50,,Light,,17.9,,50.2,,11.286,,,
95416f5b-2280-4d7b-bc88-5a12be9a3683,Visualizer/Damian's LRv2,f5875295-f159-4906-8e8d-ead02573fbae,Timemore_78s,Timemore,78s,98,,,,15.1,,36.9,,33.797,,,
269aecae-de23-4c24-b5ad-9ef7da073cc3,Classic Italian espresso,f433ad6b-f09e-4501-99c2-da73f6e88196,Titus_DRM,Titus,DRM,0,,Light-Medium,,16,,36.1,,24.243,,,
681db0b6-8a71-468d-ad7f-a920ff80b1b8,Visualizer/Damian's LRv2,f5875295-f159-4906-8e8d-ead02573fbae,Timemore_78s,Timemore,78s,98,,,,15.1,,36.6,,41.09,,,
22b65b3d-fbeb-4300-ba14-a5325f168d77,Ada 42,77c142c8-c692-40ca-88b4-86a677c4f205,,,,0,,,,15,,42.9,,54.825,,,
b5cd250e-ad14-4110-b8ad-3286905db041,Gentle and sweet 6-4 8mlps 2 2,eb2e158f-66e8-45a8-9ffd-8a87b1804619,Zerno_Z1 (cast),Zerno,Z1 (cast),200,,,,21.1,,43.2,,35.469,,,
bafd6476-6c3e-43e5-9cf1-358a72a23ca2,Adaptive v2,a4516865-7531-42f3-a4d2-17423d8e919d,,,,0,,,,18,,33.7,,38.367,,,
dad5f803-6964-4588-bee2-e792a9bb4c63,Adaptive v2,a4516865-7531-42f3-a4d2-17423d8e919d,,,,0,,,,18,,36.8,,38.361,,,
cbdf5ca2-260a-4dde-bdc2-6254e7b98312,TurboTurbo 2,f837610d-0d20-4fbf-aae7-ec1ef2853d6e,,,,0,,,,17.6,,48.7,,17.147,,,
7d71fad1-7176-4c1e-8a84-fc8c30449666,Espresso/La Curva ZFS 8 HC,96aef833-a666-4f53-945b-051f4fcb29a1,Zerno_Z1 CV2,Zerno,Z1 CV2,45,,Light,,16,,38.7,,29.811,,,
6faa7f76-32ba-4063-8b6f-fbb4a4e46332,Extractamundo Tres!,3a10deeb-1b97-4dd8-b045-58cfbc8bee92,01_HU,1,HU,0.7,,Light,,19.6,,49.4,,20.655,,,
a05ca614-d2da-44b1-8744-9e2334408655,modfilter/bloom,a4b44edc-7d68-44c3-b801-41bb5b10a839,,,,2.2,,,,15,,28.4,,55.079,,,
fb5e5c14-5f33-4fc5-8f67-21dc4a1795e4,Espresso/La Curva ZFS 8 HC,96aef833-a666-4f53-945b-051f4fcb29a1,Zerno_Z1 CV2,Zerno,Z1 CV2,45,,Light,,16,,38.2,,28.238,,,
f2296183-f635-4adb-b2d8-3e0395cf9bbe,D-Flow / 2.5,ac599d51-ca43-4ed2-bc5f-6f91fc24f703,Niche_Zero,Niche,Zero,13.5,,Medium,,15,,36.7,,50.31,,,
d11f0b73-89c2-4d24-b908-6aa21006289a,Visualizer/Baseline ULC,d34567ff-1f71-4533-8283-d3ca917bdd4e,Lagom_P100 - HU,Lagom,P100 - HU,2.1,,,,20,,60.1,,13.365,,,
82c3b101-5b39-40ed-b05a-5fd0fedefac0,My/Londonium (90C),9278e667-c04f-4182-b0c4-0abcd730fc58,,,,0,,Light,,18,,46.5,,33.973,,,
e9dd9bfc-c356-4b49-ac90-3faa166691c3,Extractamundo Dos!,e400b5c5-6170-4e1b-b863-c9ac5411dfe4,MC5,MC5,,2.9,,,,18,,43.6,,20.02,,,
51f6287c-9fef-459f-aaff-6798caeb7ac9,Visualizer/Baseline ULC,05744950-de93-4329-809a-5fa0c28496ae,Lagom_P64,Lagom,P64,6,,Extremely Light [100 std 6],,19.8,,49.6,,25.245,,,
83188e1d-dd93-45f4-8fdc-10128a03b5cd,Extractamundo Dos!,3359f912-65a5-4aef-916d-d8cc8f2d9fe6,Lagom_P100 - HU,Lagom,P100 - HU,0.6,,Light,,18,,40.4,,15.038,,,
f823105a-fc7b-4ad0-a69e-dc18f45916f6,TurboTurbo M,43c3f16b-e16f-4e14-950f-db5defd85ab3,,,,0.1,,,,18,,35.9,,11.331,,,
37a90cf8-6eed-417a-9921-77189b6f53c9,Visualizer/Baseline ULC,aea86e2d-3654-4e20-a219-ab1100f9328a,Levercraft_Ultra: 98HU,Levercraft,Ultra: 98HU,2.0035,,Extra-light,,19.2,,51.7,,11.02,,,
08d310d2-95dd-47e3-aed2-e887dac49576,TurboTurbo S,43c3f16b-e16f-4e14-950f-db5defd85ab3,,,,0.1,,,,18,,28.2,,10.441,,,
ea8751ec-d44f-4271-8ee3-f66098dc3c3d,Baseline LC,e531339b-7c9d-40c5-957e-1279ff0e7c88,Zerno_Z1 SSP MPv2,Zerno,Z1 SSP MPv2,185,,Medium,,20,,49.2,,15.749,,,
4eed00e3-e5ce-4b32-b274-805a9d190e8e,Damian's LRv3-50g,b946a0e7-cdb6-44a7-92ec-9bab6d034212,Niche_Duo,Niche,Duo,3.5,,light,,20,,50.3,,35.693,,,
fef16980-3853-42e2-bc7d-bb8630fda011,Extractamundo Dos!,cf44e4a1-2e74-46f3-8836-d4c6d2e05df2,Sculptor_78 S,Sculptor,78 S,1.6,,Medium--Light,,18,,52.6,,19.849,,,
5f7cc83d-8436-4946-9080-7da1d1a800f2,D-Flow / La Pavoni,a0d8e9d8-b659-4b39-a502-c0e82d0bbcfa,,,,22,,,,22,,64.5,,32.085,,,
a7ba100c-b20b-4759-89d0-192ff28205db,D-Flow / Dirty South Latte,56313ad6-cfee-4c12-aca0-943ca2d755c9,,,,0,,,,17,,26.6,,16.019,,,
7d4d77fa-7352-49af-bff0-589d1758c667,D-Flow / Q,14572369-0fe0-4057-9935-ce5660c82d46,lagom_p64,lagom,p64,1,,medium,,16,,36.2,,21.464,,,
63358d4a-83bd-4f11-9754-a929ea86b1a9,Visualizer/JW ASL 2,6903c989-4696-479a-a5fb-58f6f97e5ef9,Zerno_Z1 MPV2 slow,Zerno,Z1 MPV2 slow,165,,,,19.9,,36.7,,27.077,,,
1c1eb08c-b8ca-41ae-afba-55096bdf6c13,D-Flow / eb,1f6e8180-9214-4870-a6f3-a8e80f13716d,Niche_Zero,Niche,Zero,9,,,,21,,41.6,,43.735,,,
34f7557b-894c-44e0-a0b4-115d430df704,Adaptive v2,f1eb7cee-413e-4d9d-a85f-cb16c8587ce2,Lagom_01 102,Lagom,01 102,12,,Light filter,,15,,36.1,,27.793,,,
53809127-df80-403d-af17-f8da4d9ec899,Visualizer/Damian's LRv2,f5875295-f159-4906-8e8d-ead02573fbae,Timemore_78s,Timemore,78s,98,,,,15.1,,36.8,,39.046,,,
ee616675-2029-4e2e-8c08-93cd93f3bfbf,Italian Australian espresso,fa147e24-d1fd-4f62-a60c-beb114c8c608,,,,1,,,,20,,47.6,,34.189,,,
890547fa-331f-4f99-8f8e-49f5714fa632,zzz,32c30031-0166-4c4c-8c58-f3da4733027e,,,,0,,,,17,,47.2,,23.985,,,
3b5ebb9a-0484-4584-82c8-99a2770167fc,Gentle and sweet,67192190-13bd-4aa8-9832-74b3e3bd8acd,Kafatek_Max SLM,Kafatek,Max SLM,1,,,,18,,36.7,,34.16,,,
a6b4f584-b6de-4b78-bc91-96818443e49c,Flow profile for straight espresso,1f021667-2efc-4fcc-a63a-395358421f8a,,,,11,,,,15,,36.4,,46.722,,,
6c608ebd-9de1-4875-9e0a-1981961e1f2e,Vivace Dolce,c5554d67-7a57-40a1-bb27-178cb49d88f9,Zerno_Z1 - Mazzer 233M,Zerno,Z1 - Mazzer 233M,200,,Medium,,18,,22.3,,37.293,,,
1a066d0d-b470-45e0-a16c-31b3b0c3cfaa,Damian's LRv3,7faa2a9a-9e3d-428b-a7a1-e0b85856bd05,Acaia_Orbit,Acaia,Orbit,65.6,,medium,,18,,36.5,,15.845,,,
2c503731-b5db-4e4e-b364-36b767449c3f,Extractamundo Dos!,633007fe-5de5-4a41-8f50-e2198c69681c,EG-1,EG-1,,2.4,,Medium,,20,,40,,41.488,,,
c37aa570-cead-47d2-9e4d-8ec11ccf2ca4,Traditional lever machine,9dd4d150-3897-4231-aa15-d98ee1bb792b,mc4,mc4,,7.7,,,,17.5,,34,,25.234,,,
b82dd802-fb6a-4ab4-a3a6-b29bbf6caa4c,Gentle and sweet 6-4 8mlps 2 2,eb2e158f-66e8-45a8-9ffd-8a87b1804619,Zerno_Z1 (cast),Zerno,Z1 (cast),200,,,,21.1,,50.5,,44.186,,,
98f0ad04-b56f-45d6-8cbe-0458d6c50305,Vivace Dolce,c5554d67-7a57-40a1-bb27-178cb49d88f9,Zerno_Z1 - Mazzer 233M,Zerno,Z1 - Mazzer 233M,200,,Medium,,18,,22.3,,14.442,,,
3d21abac-7e72-4c83-aba3-3455e95695f8,D-Flow / 2.2 ml/s,7b5fdb5c-1f62-43aa-8139-77678843750f,Niche_zero,Niche,zero,21.75,,medium,,18.7,,37.2,,25.697,,,
e0af9dee-4427-4024-9929-ae838d412143,TurboBloom,fbdb52fe-cab9-4c48-857b-76cfe6e45138,EG-1,EG-1,,0.6,,Medium to medium dark,,20,,42.2,,23.998,,,
80cc98ca-fa65-44da-bc28-bf8e9eae2a28,Visualizer/Substance Cafe,61647b9e-f5b2-4887-94bb-5859e1002796,Niche_Zero,Niche,Zero,14.5,,Medium Dark,,20,,59.1,,37.575,,,
b15734f7-c91c-4559-b8b9-89c4b4d586ba,Visualizer/Baseline ULC,ff433b90-ac1e-418f-97da-75ad861724eb,1,1,,50,,Light,,17.9,,46.9,,12.096,,,
e23ff7a8-fc1b-4230-8e59-2f2be4f297c2,Traditional lever machine,260b463c-03df-4870-9d93-b57fa0f0fcac,Zerno_z1,Zerno,z1,160,,medium,,18,,43.9,,29.443,,,
3f826119-b371-4e85-bbab-c25cec4229c0,Flow profile for milky drinks,5dc7644d-8310-40b2-acd6-4d50680de1c4,Eureka_Libra,Eureka,Libra,7,,Medium,,18,,36.4,,28.123,,,
1b8b1d41-df64-490e-bba2-075038b8c907,Damian's LRv2 80.0°C,adcd4bb5-84af-460a-bbb3-dff7101939d0,Lagom_Casa 65,Lagom,Casa 65,9,,Light,,18,,28.1,,44.268,,,
3ec58466-47c7-4b08-b1b1-5ba0c90135ec,Traditional lever machine,260b463c-03df-4870-9d93-b57fa0f0fcac,Zerno_z1,Zerno,z1,160,,medium,,18,,44,,34.415,,,
9e4dcec3-743e-40fd-b480-ec4d7fea632b,Gentle and sweet 4,78df8016-c421-4029-ac67-6fa4bdbf197f,,,,0,,,,18.2,,40.8,,41.079,,,
cbc099ba-4b43-42b0-81a5-404610842cbf,Damian's LRv3,8c5572bb-ee18-4b85-8c04-3f7598b6360b,Mazzer_Philos,Mazzer,Philos,24,,medium,,18.3,,38.1,,35.243,,,
742deb7f-c3ae-4b8f-9c10-b1a242f7375e,D-Flow / Mostra_GhostBear,fe969819-f1ab-49ea-9913-96c338f9ccd8,Kafatek_MC4 49mm,Kafatek,MC4 49mm,6,,Medium,,18,,36.4,,36.586,,,
439fa204-cfae-4bcd-b8b1-13c4e25c5856,Visualizer/Baseline ULC,ff433b90-ac1e-418f-97da-75ad861724eb,1,1,,50,,Light,,17.9,,47,,11.697,,,
081f4cc7-32cd-4e71-a04f-d1329f2fc9c8,80's Espresso,7f65aa2d-ff69-40cd-89de-1c891aa8e673,Versalab_M4,Versalab,M4,3.5,,Medium,,18,,35.8,,29.848,,,
9873d998-4ff9-4f7d-b922-d1099e843688,Flow profile for milky drinks,fdf650fd-0d59-474d-8d98-8d0c2dfe24cd,DF64V,DF64V,,13,,Medium,,18,,36.4,,27.719,,,
869516bd-d18c-4acd-9dc0-5cf72f54b39b,Damian's LM Leva,2ba7c235-db40-4f7a-af31-21ffa65a6a72,Niche_Zero,Niche,Zero,17,,,,18,,41.8,,26.655,,,
5d5bbaad-e843-4f61-819e-12a1ab012c75,Flow profile for milky drinks,fdf650fd-0d59-474d-8d98-8d0c2dfe24cd,DF64V,DF64V,,13,,Medium,,18,,36.4,,27.095,,,
1a0315a4-1997-4470-a875-2ff53bea4c8f,TurboTurbo M,43c3f16b-e16f-4e14-950f-db5defd85ab3,,,,0.1,,,,18,,34.5,,11.706,,,
1cc173e6-f89d-428e-8b5c-cb726aded243,D-Flow / 2.5,ac599d51-ca43-4ed2-bc5f-6f91fc24f703,Niche_Zero,Niche,Zero,13.5,,Medium,,15,,36.5,,51.432,,,
d0236ef3-eb57-4807-bc7c-2569c1914ca4,Ada 42,77c142c8-c692-40ca-88b4-86a677c4f205,,,,0,,,,15,,42.5,,48.23,,,
f65b30dc-5546-4077-88fc-176ba53bcc4b,Damian's LRv3,d9518c3d-ae82-457e-97a2-757dd0f5bf58,DF83,DF83,,12.5,,Medium,,18,,34.2,,41.248,,,
d2899562-3433-4e9f-b874-f94b409bd6d9,Adaptive v2,d41a6705-f6ba-4bd3-84fc-eb889029fca3,Niche_Zero,Niche,Zero,11.2,,Light,,18.1,,35.3,,26.266,,,
bdf23169-f09f-4f04-8ae4-b3e61c5640f9,CUCKOO OXO Light,6c0ecb39-298b-49b6-bdcf-2ca170ebff9c,,,,3.5,,,,17.5,,40.3,,50.397,,,
a2f2e5dc-4217-4971-986a-2936b866a671,Damian's LRv3,d9518c3d-ae82-457e-97a2-757dd0f5bf58,DF83,DF83,,12.5,,Medium,,18,,57.9,,19.046,,,
59b1465f-25d2-4d53-b05c-819f5b6103c5,Damian's LRv3-50g,b946a0e7-cdb6-44a7-92ec-9bab6d034212,Niche_Duo,Niche,Duo,3.5,,light,,20,,49.7,,33.149,,,
ee017838-e1f9-416e-a2b1-8c6bcaefb595,TurboTurbo M,43c3f16b-e16f-4e14-950f-db5defd85ab3,,,,0.1,,,,18,,34.8,,11.879,,,
b275da73-cad3-42ab-ab57-4ccb3f195332,Best overall pressure profile,61647b9e-f5b2-4887-94bb-5859e1002796,Niche_Zero,Niche,Zero,14.5,,Medium Dark,,20,,39.7,,29.2,,,
2c055023-3df7-445b-8640-e2cb4de3c0c8,Vivace Dolce,c5554d67-7a57-40a1-bb27-178cb49d88f9,Zerno_Z1 - Mazzer 233M,Zerno,Z1 - Mazzer 233M,200,,Medium,,18,,22.1,,32.94,,,
fa117268-d3a5-44fb-bf09-9c7ffc2a9011,Adaptive (for medium roasts),7de4a859-509b-4afc-a761-72dd062c2b1e,Rancilio_Rocky,Rancilio,Rocky,3,,,,22.1,,46.5,,35.512,,,
1a3176f9-6866-4321-b59f-a11ddcec858f,Baseline HC,8c27e1fc-b77c-4a80-917a-0dee31b932b6,Lagom_P64 (MP),Lagom,P64 (MP),4.7,,Medium,,18,,35.4,,26.513,,,
abfa8aca-5cf4-4568-bbb6-640a834a59d3,Visualizer/80's Espresso,55ecdf33-0d66-454e-ac9e-ab6dff8190c2,P100,P100,,1.5,,Medium,,20,,42.2,,21.056,,,
536f91bf-dfda-49b4-a281-1d4950a20cfc,Gentle and sweet,67192190-13bd-4aa8-9832-74b3e3bd8acd,Kafatek_Max SLM,Kafatek,Max SLM,1,,,,18,,36.5,,21.244,,,
f2dea8a8-1364-4d47-964a-a6fe59bd824d,Adaptive modified,bbbd2d88-b452-4189-b520-5a74cdd9398e,Mazzer_Philos,Mazzer,Philos,15,,bright,,18.2,,38,,33.086,,,
c6b03e42-5e9c-41f8-b930-57f1f9a3d7ab,Best overall pressure profile,0f059e65-ba3e-4861-b944-9964047c644b,,,,0.7,,,,18,,38.4,,22.722,,,
9db10544-00d8-4d52-a5a8-2cf78ca4cc9e,Visualizer/Baseline ULC,ff433b90-ac1e-418f-97da-75ad861724eb,1,1,,50,,Light,,17.9,,46.9,,13.15,,,
d8922dee-218e-4846-a002-949e1ce000f9,Default,2273f6be-7d47-43ae-af92-851a63fa1513,,,,0,,,,18,,35.1,,20.848,,,
e353b44e-07eb-4ba5-a62b-081f2d88c4a1,Best overall pressure profile,61647b9e-f5b2-4887-94bb-5859e1002796,Niche_Zero,Niche,Zero,14.2,,Medium Dark,,20,,39.7,,32.717,,,
ba3b87d7-3cc8-40f8-9a78-8c741e61e1e5,Lelit Bianca,d59e91a7-0c2b-4ecc-8e89-4ab24ca32a3a,Eureka_Atom W 65,Eureka,Atom W 65,3.1,,UNKNOWN,,18,,38.5,,24.103,,,
d8381cea-afc2-46e9-995b-9468343886d7,Adaptive v2,8c3895ca-d6f8-4670-92f1-30f966aa51a1,,,,0,,,,19.2,,40.8,,23.309,,,
4660dc7c-a3c0-4a56-9779-d359b6540399,Italian Australian espresso,fa147e24-d1fd-4f62-a60c-beb114c8c608,,,,1,,,,20,,48.3,,22.521,,,
9d937291-37e0-44f7-b388-712320a6a588,Adaptive v2,8c3895ca-d6f8-4670-92f1-30f966aa51a1,,,,0,,,,19.2,,41.4,,28.308,,,
18f9dda5-0324-44d7-b31b-c5399c7e0215,Best overall pressure profile,61647b9e-f5b2-4887-94bb-5859e1002796,Niche_Zero,Niche,Zero,14,,Medium Dark,,20,,39.5,,31.903,,,
d0d3f5f8-4b9c-43f2-ae8c-87be437b1d83,Cremina lever machine,fcd851a2-dfdf-4b12-ad72-de06da1ac185,MC6_80/40 VST Basket,MC6,80/40 VST Basket,10,,Medium,,18,,44.1,,32.54,,,
0370c7e8-1c52-4523-a3bb-4cace3c4597e,Adaptive v2,d41a6705-f6ba-4bd3-84fc-eb889029fca3,Niche_Zero,Niche,Zero,12.2,,Light,,18.1,,38.5,,23.156,,,
85f759f9-fa06-40d7-9329-601ccc384e09,Londonium,362382b7-9a01-47ca-8824-62ff421fba82,Niche_Zero,Niche,Zero,17,,City+,,20,,40.3,,55.685,,,
d87281da-c6d8-4c7c-9aa4-a4fd89000253,Cremina lever machine,fcd851a2-dfdf-4b12-ad72-de06da1ac185,MC6_80/40 VST Basket,MC6,80/40 VST Basket,10,,Medium,,18,,44.7,,37.934,,,
8a8712bd-1359-416e-b555-40d089643a79,Extractamundo Dos!,3359f912-65a5-4aef-916d-d8cc8f2d9fe6,Lagom_P100 - HU,Lagom,P100 - HU,0.6,,Light,,18,,40.1,,16.68,,,
67239621-fb4e-4631-af78-ca2563d2a446,Adaptive (for medium roasts),7de4a859-509b-4afc-a761-72dd062c2b1e,Rancilio_Rocky,Rancilio,Rocky,3,,,,22.1,,46.4,,30.037,,,
323210c1-c88e-40c3-947c-0762a7b63b5d,D-Flow / La Pavoni,9c7a10b5-ee76-41f4-be42-a8f59fbca9ca,Eureka_Mignon Specialita,Eureka,Mignon Specialita,3.5,,Light,,18.1,,46.2,,43.625,,,
f1e0b9bd-b488-4bf8-87e1-5f12952018b4,Kyle/Extractamundo Dos!,b1c2703d-c324-4982-ad90-5925ec160d5a,Zerno_Z1 - CV3,Zerno,Z1 - CV3,175,,Light medium,,20,,58.6,,34.79,,,
aa1ef192-e81b-4fac-baf6-45186c05687e,Laura/Extractamundo Dos!,b1c2703d-c324-4982-ad90-5925ec160d5a,Niche,Niche,,8,,Light medium,,18,,36.4,,25.646,,,
f46f42a2-b625-47f1-80f9-c43847c51803,Visualizer/Baseline ULC,223be018-e8da-403d-ad4b-444b8b25d7e1,,,,2,,,,18,,46,,14.379,,,
262bdd9b-daac-4772-973a-18c0fe70795d,TurboTurbo M,43c3f16b-e16f-4e14-950f-db5defd85ab3,,,,0.1,,,,18,,34.6,,11.474,,,
c2857a6e-0b86-4afc-a7ef-7114d8a56d27,Baseline HC,8c27e1fc-b77c-4a80-917a-0dee31b932b6,Lagom_P64 (MP),Lagom,P64 (MP),4.7,,Medium,,18,,35.4,,29.833,,,
acdc3bf3-489f-417e-92fb-31e4ca48b711,Extractamundo Dos! [4 Bar],9287337f-6d16-4b1f-b685-fcbf93bc6d76,Lagom_01,Lagom,1,1.2,,116.1,,18.7,,42.7,,18.785,,,
46b0b77f-125e-448e-a565-b7d43f3fe101,E61 with fast preinfusion to 9 bar 2,de4b2efd-67bc-48fb-82c0-a4a64a4d7a59,,,,1.2,,Light,,17.5,,46.3,,29.178,,,
40e4b643-2ee3-4aa6-bad6-9a7bf713e846,TurboTurbo M,43c3f16b-e16f-4e14-950f-db5defd85ab3,,,,0.1,,,,18,,35.1,,11.244,,,
bb01dfed-cc5a-4f91-a24b-92899a41b490,D-Flow / Malabar,7dc3d80a-16c1-477e-9912-465879b83c9f,Niche,Niche,,9.5,,Medium,,20,,30.1,,52.525,,,
c5ec2f3b-f202-4116-b0e7-e2e83cdca366,Gentle and sweet,67192190-13bd-4aa8-9832-74b3e3bd8acd,Kafatek_Max SLM,Kafatek,Max SLM,1,,,,18,,36.6,,29.15,,,
3211c2d4-ed9a-41fa-b076-588fb58c01a2,Baseline HC,8c27e1fc-b77c-4a80-917a-0dee31b932b6,Lagom_P64 (MP),Lagom,P64 (MP),4.7,,Medium,,18,,33.9,,29.027,,,
e71cee66-ac19-445a-b815-e69f9418a7cb,Extractamundo Dos!,bf5a4fe6-2f14-48bb-8ad7-95ee9afae6ae,Zerno_Z1,Zerno,Z1,125,,med light,,18,,40.4,,19.819,,,
90d35112-c971-495f-b4cd-8dcab3af64ab,A-Flow / default-light,3abd8655-6132-47b9-9a06-a9274eb06b18,Kafatek_MC4 Shurikone,Kafatek,MC4 Shurikone,19.5,,Medium-Light,,18.2,,50.2,,23.936,,,
7bdce2f6-589e-4d5e-be80-e2c68f336855,Gentle and sweet,27fbbc88-c957-4e4e-8669-ee9cec7de9ba,zerno_z1,zerno,z1,151,,med dark,,18.1,,46.6,,29.202,,,
2540f279-0443-4413-9031-590e0a0bc21f,Adaptive v2,475f003f-1713-4c7c-81eb-403c7cc6c7fb,,,,0,,,,18,,41.1,,28.37,,,
05d20529-5a06-4d14-b969-d8a354cf7876,D-Flow / default,40dc56bf-7f37-4a00-b357-289f3b3cc8b8,Eureka_Mignon Zero,Eureka,Mignon Zero,7,,Medium dark,,15.5,,39.9,,27.643,,,
753c689c-223f-428e-8678-b6c8c4c99186,TurboTurbo M,43c3f16b-e16f-4e14-950f-db5defd85ab3,,,,0.1,,,,18,,36,,11.206,,,
d5303fa4-fdb5-40d8-b90b-4d812f5e628f,Adaptive v2,4ee192c3-48ef-4784-9774-afcfbe22941c,,,,0,,,,18,,38.5,,28.12,,,
484efd00-7fc6-420c-b3db-69426e6ae36d,Londonium,e37231e0-6d3e-418c-b240-03a9eade1695,Lagom_P64 (Mizen ES),Lagom,P64 (Mizen ES),60,,Medium,,18,,36.2,,25.603,,,
5b9965aa-66e3-4f42-b647-97b759cbe465,Gentle and sweet,27fbbc88-c957-4e4e-8669-ee9cec7de9ba,zerno_z1,zerno,z1,151,,med dark,,18.1,,44.6,,26.076,,,
4f1530c0-0e1b-4c7b-b36e-33119182a79f,Adaptive v2,f1eb7cee-413e-4d9d-a85f-cb16c8587ce2,Lagom_01 102,Lagom,01 102,12,,Light filter,,15,,36.1,,25.392,,,
aaa6fe66-20f8-440d-8271-05d0441a6e88,Damian's Q,d4617cf5-946a-4e2c-81c9-26494d2156e7,Lagom_P64,Lagom,P64,0,,Medium,,20,,34.9,,33.749,,,
41f50d6c-d890-4362-aa8a-d0fcdf2c82dd,TurboTurbo S,43c3f16b-e16f-4e14-950f-db5defd85ab3,,,,0.1,,,,18,,28,,10.206,,,
bf60fe5c-f588-4b84-9b29-d9a9b865955b,Damian's Q,d4617cf5-946a-4e2c-81c9-26494d2156e7,Lagom_P64,Lagom,P64,0,,Medium,,20,,35.6,,25.424,,,
911fffae-1b5e-4d69-8316-f78181e5778f,Best practice (light roast),0ffc0e20-2d25-4509-b17c-2d6cbeebfb9f,,,,0.9,,,,18,,55.5,,30.555,,,
33ae6a65-6c46-420f-8fd6-596d605ceca2,Default,e26ec547-67f8-4cc8-af99-f7fc02fe45c0,,,,10.4,,,,18,,47.3,,30.665,,,
a991723f-8783-4c60-bd8f-73432a984c72,Damian's LM Leva,3baf1e52-eb9f-4378-a2b8-4ce008ad74bc,zerno_ssp hu,zerno,ssp hu,165,,Medium,,16,,36.5,,20.428,,,
c7d096c2-e515-45c8-915e-7542d04e915b,Extractamundo Dos!,82f14095-945a-4b60-ae56-3bf3668900d6,Lagom_01 102 HU,Lagom,01 102 HU,1.4,,,,14.5,,39.5,,16.049,,,
5de8147b-18e7-49c3-b5e4-6d0965b19657,Adaptive v2,52dfb648-db9b-4c69-b5cf-69c44990f4ef,,,,0,,,,19,,39.6,,24.224,,,
2cb3c9c6-0d81-4d41-9ac2-d243b74c220e,Adaptive v2,52dfb648-db9b-4c69-b5cf-69c44990f4ef,,,,0,,,,19,,37.9,,27.299,,,
8f85ea79-08f8-43c3-9219-aad88e6b85e2,My/Londonium (90C),9278e667-c04f-4182-b0c4-0abcd730fc58,,,,0,,Light,,18,,46.7,,37.534,,,
6fced674-5a40-48e6-a0e3-095191d1ea63,D-Flow / Pat2,06202e03-487b-4620-a31a-453ea5f405c8,Niche_Zero,Niche,Zero,12.5,,Medium,,15,,32.3,,48.724,,,
6dbf78ab-bffd-4efb-af41-808d8b29864e,Visualizer/80's Espresso,55ecdf33-0d66-454e-ac9e-ab6dff8190c2,P100,P100,,1.5,,Medium,,20,,43.3,,23.399,,,
979aa9b5-a8bb-4a87-9667-6d664dc44591,Damian's LRv2 36g,7f191e37-f222-4c89-98ee-bb64a8a9a596,DF64,DF64,,14,,medium,,18,,34.5,,28.026,,,
